cluster_id,profile_file,row_in_file,radius_deg,radius_arcsec,pm_disp_p02_masyr,pm_disp_p16_masyr,pm_disp_p50_masyr,pm_disp_p84_masyr,pm_disp_p98_masyr,pm_rot_p02_masyr,pm_rot_p16_masyr,pm_rot_p50_masyr,pm_rot_p84_masyr,pm_rot_p98_masyr,pm_rot_aux_masyr
NGC5986,profiles/NGC_5986.txt,79,0.104,374.4,0.0209871,0.0288022,0.0415526,0.0604171,0.075697,-0.0255904,-0.00860258,0.0077933,0.0256082,0.041643,0.0192956
NGC5986,profiles/NGC_5986.txt,80,0.105333,379.1988,0.019693,0.027284,0.040128,0.0597326,0.0754207,-0.0280245,-0.0104184,0.0070756,0.0251909,0.0416484,0.019098
NGC5986,profiles/NGC_5986.txt,81,0.106667,384.0012,0.0183673,0.0259359,0.0388299,0.0591167,0.0752392,-0.0302329,-0.0118034,0.00625667,0.0245689,0.0416729,0.0189037
NGC5986,profiles/NGC_5986.txt,82,0.108,388.8,0.0170705,0.0244211,0.0376992,0.0585215,0.0751309,-0.0324524,-0.0133037,0.00531043,0.0242725,0.0417086,0.0187129
NGC5986,profiles/NGC_5986.txt,83,0.109333,393.5988,0.0158358,0.0230811,0.0363444,0.0580556,0.0748367,-0.0347972,-0.0146483,0.00438295,0.0239806,0.0418905,0.0185253
NGC5986,profiles/NGC_5986.txt,84,0.110667,398.4012,0.0146154,0.0217448,0.0351365,0.057516,0.0744333,-0.0367932,-0.0160345,0.003528,0.0235448,0.0421546,0.018341
NGC5986,profiles/NGC_5986.txt,85,0.112,403.2,0.0135024,0.020338,0.0341066,0.0569798,0.0742524,-0.039012,-0.0173527,0.00263597,0.0233614,0.04241,0.0181599
NGC5986,profiles/NGC_5986.txt,86,0.113333,407.9988,0.012215,0.0189503,0.0329975,0.0564891,0.0740443,-0.0412159,-0.0187476,0.00198104,0.0231442,0.0427067,0.0179819
NGC5986,profiles/NGC_5986.txt,87,0.114667,412.8012,0.0111344,0.017543,0.0320158,0.0560304,0.0737559,-0.0433174,-0.0200461,0.00126846,0.0230234,0.0434092,0.0178069
NGC5986,profiles/NGC_5986.txt,88,0.116,417.6,0.0101224,0.0163238,0.0310329,0.0555358,0.0735703,-0.0451387,-0.0214134,0.000546412,0.0229412,0.0443613,0.017635
NGC5986,profiles/NGC_5986.txt,89,0.117333,422.3988000000001,0.00899807,0.0151495,0.0301775,0.0550427,0.0732987,-0.04684,-0.0226224,-0.000227816,0.0229623,0.0447054,0.0174659
NGC5986,profiles/NGC_5986.txt,90,0.118667,427.2012,0.00781966,0.0139906,0.0292687,0.0546158,0.0730691,-0.0488725,-0.0238196,-0.000921532,0.0227952,0.0445738,0.0172998
NGC5986,profiles/NGC_5986.txt,91,0.12,432.0,0.00678322,0.0129174,0.0284608,0.0545062,0.0729465,-0.0511133,-0.0250299,-0.00140768,0.0227407,0.0451318,0.0171364
NGC5986,profiles/NGC_5986.txt,92,0.121333,436.7988,0.00577991,0.0120188,0.0276022,0.0541883,0.0728669,-0.0527719,-0.02616,-0.00212702,0.0225466,0.0455781,0.0169758
NGC5986,profiles/NGC_5986.txt,93,0.122667,441.6012,0.00489278,0.0110181,0.0269486,0.0540066,0.0727821,-0.0543605,-0.027173,-0.00253945,0.0224473,0.046387,0.0168178
NGC5986,profiles/NGC_5986.txt,94,0.124,446.4,0.00405995,0.010228,0.0263526,0.0537009,0.0726403,-0.0557127,-0.0280898,-0.00308009,0.0222547,0.0470021,0.0166625
NGC5986,profiles/NGC_5986.txt,95,0.125333,451.1988,0.00336335,0.00948198,0.0258042,0.0534248,0.0724642,-0.0568984,-0.0289417,-0.00357446,0.0220029,0.0476545,0.0165098
NGC5986,profiles/NGC_5986.txt,96,0.126667,456.0012,0.00270476,0.00888855,0.0253896,0.0532263,0.0722078,-0.0580033,-0.0297384,-0.00387699,0.0218824,0.0481677,0.0163596
NGC5986,profiles/NGC_5986.txt,97,0.128,460.8,0.00217423,0.00836938,0.0250533,0.0530854,0.0721093,-0.0588899,-0.0302825,-0.00428123,0.0218827,0.048617,0.0162119
NGC5986,profiles/NGC_5986.txt,98,0.129333,465.5988,0.00180691,0.00804528,0.0246768,0.0529941,0.0721073,-0.0594367,-0.0306854,-0.00444189,0.0218949,0.0488892,0.0160665
NGC5986,profiles/NGC_5986.txt,99,0.130667,470.4012,0.00150687,0.00772858,0.0244184,0.0528916,0.0721063,-0.0599084,-0.0309623,-0.00462013,0.0219014,0.0490735,0.0159236
NGC5986,profiles/NGC_5986.txt,100,0.132,475.2000000000001,0.00131543,0.00755731,0.0242621,0.0528415,0.0721059,-0.0602229,-0.0311161,-0.00470001,0.0219114,0.0491458,0.0157829
NGC5986,profiles/NGC_5986.txt,101,0.133333,479.9988,0.00124037,0.00749224,0.0242097,0.0528211,0.0721058,-0.0603257,-0.031204,-0.00471811,0.0219051,0.0491659,0.0156446
NGC6093,profiles/NGC_6093_M_80.txt,1,0.0,0.0,0.146087,0.174158,0.212622,0.271957,0.351846,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
NGC6093,profiles/NGC_6093_M_80.txt,2,0.00133333,4.799988,0.145493,0.172812,0.207434,0.262122,0.337629,-0.00480979,-0.00170413,0.00114743,0.00410051,0.00696509,0.00112605
NGC6093,profiles/NGC_6093_M_80.txt,3,0.00266667,9.600012,0.145131,0.170994,0.203248,0.252358,0.323978,-0.00955692,-0.00338461,0.00229685,0.00817091,0.0138672,0.00223998
NGC6093,profiles/NGC_6093_M_80.txt,4,0.004,14.4,0.144893,0.168979,0.198574,0.244038,0.311552,-0.0141783,-0.00501927,0.00343503,0.0121647,0.0206435,0.00333012
NGC6093,profiles/NGC_6093_M_80.txt,5,0.00533333,19.199988,0.144304,0.167003,0.194104,0.235839,0.298365,-0.0186066,-0.00657179,0.00454684,0.0160548,0.0272311,0.0043856
NGC6093,profiles/NGC_6093_M_80.txt,6,0.00666667,24.000012,0.143398,0.164722,0.189302,0.227066,0.284628,-0.0227588,-0.00803747,0.00568005,0.0198076,0.033578,0.00539674
NGC6093,profiles/NGC_6093_M_80.txt,7,0.008,28.8,0.142532,0.161959,0.184825,0.219623,0.270879,-0.0265656,-0.00941479,0.00678418,0.0233863,0.0396142,0.00635529
NGC6093,profiles/NGC_6093_M_80.txt,8,0.00933333,33.599988,0.14138,0.159377,0.18042,0.211779,0.256467,-0.0300744,-0.0106035,0.00790161,0.0268023,0.04528,0.00725458
NGC6093,profiles/NGC_6093_M_80.txt,9,0.0106667,38.40012,0.139679,0.156569,0.176181,0.204449,0.241836,-0.0331698,-0.0116331,0.00893651,0.0299658,0.0504941,0.00808961
NGC6093,profiles/NGC_6093_M_80.txt,10,0.012,43.2,0.137932,0.153326,0.171929,0.197799,0.232448,-0.0356666,-0.0124095,0.00986945,0.0328384,0.0551867,0.00885705
NGC6093,profiles/NGC_6093_M_80.txt,11,0.0133333,47.99988,0.135967,0.150207,0.167339,0.191614,0.223211,-0.0378691,-0.0128004,0.0108053,0.0354643,0.059476,0.00955513
NGC6093,profiles/NGC_6093_M_80.txt,12,0.0146667,52.80012,0.132631,0.147202,0.163532,0.185754,0.214819,-0.0394636,-0.0129369,0.0119306,0.0377337,0.0632933,0.0101835
NGC6093,profiles/NGC_6093_M_80.txt,13,0.016,57.6,0.129275,0.144119,0.159551,0.180094,0.208411,-0.0403998,-0.012942,0.0129764,0.0395334,0.0661177,0.010743
NGC6093,profiles/NGC_6093_M_80.txt,14,0.0173333,62.39988,0.126846,0.140743,0.155886,0.174705,0.202146,-0.0407187,-0.0125508,0.0138406,0.041167,0.0679271,0.0112357
NGC6093,profiles/NGC_6093_M_80.txt,15,0.0186667,67.20012,0.123909,0.137733,0.152661,0.170372,0.192905,-0.0401883,-0.011946,0.0148725,0.0421575,0.0690756,0.0116642
NGC6093,profiles/NGC_6093_M_80.txt,16,0.02,72.0,0.122118,0.134826,0.149521,0.166178,0.186218,-0.0388374,-0.0105246,0.0156766,0.0425911,0.0692687,0.0120319
NGC6093,profiles/NGC_6093_M_80.txt,17,0.0213333,76.79988,0.120411,0.132462,0.146126,0.162272,0.181714,-0.0363305,-0.00909142,0.0167853,0.0429653,0.06851,0.0123427
NGC6093,profiles/NGC_6093_M_80.txt,18,0.0226667,81.60012,0.118559,0.130031,0.142844,0.15827,0.175566,-0.0333367,-0.00750338,0.0175071,0.0426337,0.067245,0.0126006
NGC6093,profiles/NGC_6093_M_80.txt,19,0.024,86.4,0.11673,0.127616,0.139903,0.154086,0.169934,-0.0300828,-0.00547322,0.0181647,0.0421843,0.0653849,0.0128098
NGC6093,profiles/NGC_6093_M_80.txt,20,0.0253333,91.19988,0.114876,0.125197,0.136905,0.150391,0.164586,-0.0265667,-0.00287842,0.0185316,0.0412238,0.0631276,0.0129745
NGC6093,profiles/NGC_6093_M_80.txt,21,0.0266667,96.00012,0.113194,0.123102,0.134099,0.14683,0.160131,-0.0217532,-0.000688774,0.019158,0.0399582,0.0607159,0.0130988
NGC6093,profiles/NGC_6093_M_80.txt,22,0.028,100.8,0.111463,0.120848,0.131517,0.143281,0.155867,-0.0187338,0.00116785,0.0196794,0.0389245,0.0578692,0.0131869
NGC6093,profiles/NGC_6093_M_80.txt,23,0.0293333,105.59988,0.109792,0.118821,0.12907,0.140012,0.150805,-0.0154048,0.00339611,0.0203625,0.0380027,0.0551637,0.0132423
NGC6093,profiles/NGC_6093_M_80.txt,24,0.0306667,110.40012,0.107707,0.116817,0.126603,0.137003,0.147157,-0.0113186,0.00527847,0.0207838,0.0364059,0.0523362,0.0132689
NGC6093,profiles/NGC_6093_M_80.txt,25,0.032,115.2,0.106201,0.114422,0.124221,0.134567,0.144244,-0.00811014,0.00700476,0.0213554,0.0357975,0.0497961,0.0132697
NGC6093,profiles/NGC_6093_M_80.txt,26,0.0333333,119.99988,0.10406,0.112296,0.121607,0.132496,0.142167,-0.00578374,0.00827295,0.0215988,0.0351716,0.0478898,0.013248
NGC6093,profiles/NGC_6093_M_80.txt,27,0.0346667,124.80012,0.101481,0.10997,0.11927,0.130271,0.140495,-0.00346975,0.0088286,0.0218978,0.0348322,0.0467223,0.0132065
NGC6093,profiles/NGC_6093_M_80.txt,28,0.036,129.6,0.0994305,0.107589,0.117097,0.128344,0.138721,-0.00237643,0.00929956,0.0220388,0.0345607,0.0464763,0.0131478
NGC6093,profiles/NGC_6093_M_80.txt,29,0.0373333,134.39988,0.0967525,0.105084,0.115177,0.126554,0.137701,-0.00283376,0.00895331,0.0222582,0.0350471,0.0467475,0.0130741
NGC6093,profiles/NGC_6093_M_80.txt,30,0.0386667,139.20012,0.0942726,0.103134,0.113355,0.125047,0.136386,-0.00353098,0.0089202,0.0220925,0.0352121,0.0475146,0.0129877
NGC6093,profiles/NGC_6093_M_80.txt,31,0.04,144.0,0.0918253,0.101201,0.111426,0.123686,0.134995,-0.00445544,0.00863554,0.0221881,0.0356278,0.0481752,0.0128902
NGC6093,profiles/NGC_6093_M_80.txt,32,0.0413333,148.79988,0.0897471,0.0995921,0.109663,0.122141,0.133307,-0.00544663,0.00807094,0.0219049,0.0362742,0.048929,0.0127835
NGC6093,profiles/NGC_6093_M_80.txt,33,0.0426667,153.60012,0.0880026,0.09793,0.10797,0.120668,0.131328,-0.00614265,0.00763743,0.0218074,0.0363572,0.0491381,0.0126689
NGC6093,profiles/NGC_6093_M_80.txt,34,0.044,158.39999999999998,0.0863414,0.0963891,0.106225,0.118938,0.129058,-0.00712056,0.00736739,0.0215094,0.0363849,0.0490024,0.0125479
NGC6093,profiles/NGC_6093_M_80.txt,35,0.0453333,163.19988,0.0845889,0.0947891,0.104503,0.117147,0.12643,-0.007482,0.00703169,0.0213478,0.0361628,0.0488728,0.0124215
NGC6093,profiles/NGC_6093_M_80.txt,36,0.0466667,168.00011999999998,0.0830568,0.0933438,0.102727,0.115264,0.123945,-0.00768325,0.00688175,0.0210839,0.0354809,0.0487249,0.0122908
NGC6093,profiles/NGC_6093_M_80.txt,37,0.048,172.8,0.0819129,0.0918743,0.101195,0.11322,0.12158,-0.00822161,0.00666031,0.0205146,0.0347383,0.0478974,0.0121567
NGC6093,profiles/NGC_6093_M_80.txt,38,0.0493333,177.59987999999998,0.0804174,0.0899289,0.099421,0.111333,0.119525,-0.00837021,0.00631492,0.0200287,0.0339811,0.0470719,0.01202
NGC6093,profiles/NGC_6093_M_80.txt,39,0.0506667,182.40012,0.0790126,0.0880678,0.0978222,0.109285,0.117662,-0.00797749,0.00587492,0.0194252,0.0331315,0.0462891,0.0118814
NGC6093,profiles/NGC_6093_M_80.txt,40,0.052,187.2,0.0773045,0.0865073,0.0961513,0.106979,0.116193,-0.00831175,0.0052406,0.0187017,0.0320811,0.0455096,0.0117415
NGC6093,profiles/NGC_6093_M_80.txt,41,0.0533333,191.99988,0.0759958,0.0846742,0.0944489,0.105281,0.115537,-0.00863071,0.004586,0.0177899,0.031151,0.0446124,0.0116008
NGC6093,profiles/NGC_6093_M_80.txt,42,0.0546667,196.80012,0.0735711,0.082915,0.0929673,0.103634,0.114907,-0.00870851,0.00406975,0.0169276,0.0301479,0.0436156,0.0114598
NGC6093,profiles/NGC_6093_M_80.txt,43,0.056,201.6,0.0717263,0.0808182,0.0913532,0.102501,0.114051,-0.0098878,0.0028613,0.0156856,0.0295921,0.0428627,0.0113189
NGC6093,profiles/NGC_6093_M_80.txt,44,0.0573333,206.39988,0.0693651,0.079121,0.0900764,0.101403,0.113572,-0.0114285,0.00131751,0.0145025,0.0285341,0.0418188,0.0111785
NGC6093,profiles/NGC_6093_M_80.txt,45,0.0586667,211.20012,0.0669666,0.0773303,0.088768,0.100242,0.112965,-0.0130502,5.32673e-05,0.0135529,0.0278119,0.0422398,0.0110387
NGC6093,profiles/NGC_6093_M_80.txt,46,0.06,216.0,0.0646905,0.0754922,0.0876045,0.0992954,0.112494,-0.0152851,-0.00163084,0.0127528,0.0270828,0.0424851,0.0109
NGC6093,profiles/NGC_6093_M_80.txt,47,0.0613333,220.79988,0.0629191,0.0736681,0.0864021,0.0984608,0.111968,-0.0172139,-0.00376598,0.0115445,0.0262451,0.0420402,0.0107624
NGC6093,profiles/NGC_6093_M_80.txt,48,0.0626667,225.60012000000003,0.0609465,0.0718506,0.0854256,0.0975911,0.111588,-0.0205063,-0.00606028,0.010146,0.025578,0.042573,0.0106262
NGC6093,profiles/NGC_6093_M_80.txt,49,0.064,230.4,0.0590793,0.0704671,0.084427,0.0969877,0.111155,-0.0240959,-0.00783693,0.00836637,0.0248749,0.0419174,0.0104915
NGC6093,profiles/NGC_6093_M_80.txt,50,0.0653333,235.19988,0.0577735,0.0692796,0.0836667,0.096657,0.110574,-0.0264418,-0.0100495,0.00662254,0.02393,0.0418273,0.0103585
NGC6093,profiles/NGC_6093_M_80.txt,51,0.0666667,240.00012,0.0571618,0.0684143,0.0829635,0.0962725,0.109995,-0.0292433,-0.0125498,0.00490173,0.0230617,0.0415009,0.0102272
NGC6093,profiles/NGC_6093_M_80.txt,52,0.068,244.8,0.0568138,0.067572,0.082324,0.0957717,0.109848,-0.0323976,-0.0149664,0.00304935,0.0220347,0.0408137,0.0100978
NGC6093,profiles/NGC_6093_M_80.txt,53,0.0693333,249.59988,0.0562374,0.0668874,0.0815748,0.0952548,0.109525,-0.0353302,-0.017241,0.00103772,0.0205916,0.0396761,0.00997024
NGC6093,profiles/NGC_6093_M_80.txt,54,0.0706667,254.40012,0.0555014,0.0663313,0.0807684,0.0945361,0.109135,-0.0384392,-0.0195497,-0.00087283,0.0191421,0.0388116,0.00984467
NGC6093,profiles/NGC_6093_M_80.txt,55,0.072,259.2,0.0548508,0.0658059,0.0801296,0.0939138,0.108705,-0.0414408,-0.021955,-0.0028604,0.0174985,0.0373525,0.00972109
NGC6093,profiles/NGC_6093_M_80.txt,56,0.0733333,263.99988,0.0541901,0.0650946,0.07954,0.0933019,0.108183,-0.0436576,-0.0243238,-0.00502489,0.0153458,0.0354441,0.00959954
NGC6093,profiles/NGC_6093_M_80.txt,57,0.0746667,268.80012,0.0536149,0.0643122,0.0788808,0.0928167,0.107656,-0.0465596,-0.0266345,-0.0073319,0.0132032,0.0339439,0.00948004
NGC6093,profiles/NGC_6093_M_80.txt,58,0.076,273.6,0.0531632,0.0635957,0.0781186,0.0921371,0.107108,-0.0490334,-0.0291299,-0.0097163,0.0112404,0.0318931,0.00936259
NGC6093,profiles/NGC_6093_M_80.txt,59,0.0773333,278.39988,0.0526217,0.0631101,0.0774928,0.0916659,0.10652,-0.0510645,-0.0313324,-0.0120997,0.00894199,0.0299523,0.00924719
NGC6093,profiles/NGC_6093_M_80.txt,60,0.0786667,283.20012,0.052078,0.0624878,0.0767565,0.0911476,0.105851,-0.0528023,-0.0335043,-0.0146059,0.00644699,0.0275828,0.00913385
NGC6093,profiles/NGC_6093_M_80.txt,61,0.08,288.0,0.0516502,0.0618446,0.0760919,0.0906016,0.105295,-0.0555621,-0.035863,-0.0169226,0.0040026,0.0250043,0.00902255
NGC6093,profiles/NGC_6093_M_80.txt,62,0.0813333,292.79988,0.0509162,0.0611912,0.0754753,0.0899901,0.104702,-0.0582331,-0.0382499,-0.019366,0.0014466,0.0226567,0.00891328
NGC6093,profiles/NGC_6093_M_80.txt,63,0.0826667,297.60012,0.0501884,0.0605275,0.0749872,0.0895667,0.104306,-0.0602969,-0.0404446,-0.0218585,-0.00124806,0.0203709,0.00880601
NGC6093,profiles/NGC_6093_M_80.txt,64,0.084,302.40000000000003,0.0493317,0.0599623,0.07433,0.0890594,0.103581,-0.0625072,-0.0428972,-0.0243539,-0.00397078,0.0177584,0.00870073
NGC6093,profiles/NGC_6093_M_80.txt,65,0.0853333,307.19988,0.0483835,0.0594042,0.0737099,0.0884605,0.102844,-0.0648557,-0.0454728,-0.0269854,-0.0067567,0.0150803,0.00859742
NGC6093,profiles/NGC_6093_M_80.txt,66,0.0866667,312.00012,0.047895,0.0590039,0.0729994,0.0880363,0.102443,-0.0675728,-0.0480515,-0.0294778,-0.00960779,0.0118839,0.00849604
NGC6093,profiles/NGC_6093_M_80.txt,67,0.088,316.79999999999995,0.0472422,0.0584402,0.0723812,0.0875854,0.101911,-0.0702423,-0.051092,-0.0320894,-0.0122381,0.00886548,0.00839657
NGC6093,profiles/NGC_6093_M_80.txt,68,0.0893333,321.59988000000004,0.0464543,0.057987,0.0718329,0.0872173,0.101488,-0.0730069,-0.0538404,-0.0346608,-0.0147235,0.00607708,0.00829898
NGC6093,profiles/NGC_6093_M_80.txt,69,0.0906667,326.40012,0.045742,0.057491,0.071263,0.0868089,0.101353,-0.0757528,-0.0564949,-0.0373961,-0.0175467,0.0036194,0.00820323
NGC6093,profiles/NGC_6093_M_80.txt,70,0.092,331.2,0.0448819,0.0569558,0.0706798,0.086382,0.100904,-0.0786904,-0.0594013,-0.0400322,-0.0199285,0.000521402,0.0081093
NGC6093,profiles/NGC_6093_M_80.txt,71,0.0933333,335.99988,0.0441929,0.0563637,0.0700994,0.085968,0.100568,-0.0811752,-0.0619713,-0.0425177,-0.0221554,-0.00219761,0.00801715
NGC6093,profiles/NGC_6093_M_80.txt,72,0.0946667,340.80012000000005,0.043838,0.0561371,0.069507,0.0855358,0.10028,-0.0839703,-0.0650265,-0.0451159,-0.024192,-0.0050754,0.00792674
NGC6093,profiles/NGC_6093_M_80.txt,73,0.096,345.6,0.0432601,0.0556004,0.0689388,0.0850626,0.100124,-0.0879145,-0.0680924,-0.0476192,-0.0260029,-0.00693628,0.00783804
NGC6093,profiles/NGC_6093_M_80.txt,74,0.0973333,350.39988,0.0422585,0.054869,0.0684281,0.0845423,0.0999337,-0.0924478,-0.0714595,-0.0501792,-0.0280852,-0.00811013,0.00775103
NGC6093,profiles/NGC_6093_M_80.txt,75,0.0986667,355.20012,0.0417967,0.054231,0.0679386,0.0842015,0.0998391,-0.0966275,-0.0747325,-0.0529382,-0.0302032,-0.00937196,0.00766565
NGC6093,profiles/NGC_6093_M_80.txt,76,0.1,360.0,0.0410708,0.0535886,0.0674811,0.0837838,0.0996227,-0.100971,-0.0780152,-0.0556458,-0.03228,-0.0105013,0.00758189
NGC6093,profiles/NGC_6093_M_80.txt,77,0.101333,364.7988,0.0402097,0.052982,0.0670332,0.0832045,0.0994639,-0.105621,-0.0814848,-0.0580845,-0.033608,-0.0114153,0.00749969
NGC6093,profiles/NGC_6093_M_80.txt,78,0.102667,369.6012,0.0397507,0.0522632,0.0667498,0.0828798,0.0993623,-0.110099,-0.084449,-0.0602943,-0.0354706,-0.0112955,0.00741904
NGC6093,profiles/NGC_6093_M_80.txt,79,0.104,374.4,0.0392722,0.0517972,0.0662864,0.0824363,0.0992417,-0.114446,-0.0881406,-0.0629293,-0.0374848,-0.0116167,0.0073399
NGC6093,profiles/NGC_6093_M_80.txt,80,0.105333,379.1988,0.03834,0.0511933,0.0657605,0.0821613,0.0989183,-0.11969,-0.0914818,-0.0651294,-0.0386228,-0.011931,0.00726223
NGC6093,profiles/NGC_6093_M_80.txt,81,0.106667,384.0012,0.0371192,0.0508309,0.0654901,0.0819646,0.0988587,-0.12404,-0.094845,-0.0674967,-0.0395564,-0.011759,0.007186
NGC6093,profiles/NGC_6093_M_80.txt,82,0.108,388.8,0.0356977,0.0503111,0.0650232,0.0817636,0.0988048,-0.12877,-0.0981552,-0.0698604,-0.0408963,-0.0115969,0.00711118
NGC6093,profiles/NGC_6093_M_80.txt,83,0.109333,393.5988,0.0349878,0.0500429,0.0646067,0.0814531,0.0987563,-0.132936,-0.101499,-0.0720469,-0.0422258,-0.0113367,0.00703773
NGC6093,profiles/NGC_6093_M_80.txt,84,0.110667,398.4012,0.0340438,0.0494351,0.0642117,0.0811123,0.0987129,-0.136816,-0.104673,-0.0741714,-0.0432543,-0.0111547,0.00696563
NGC6093,profiles/NGC_6093_M_80.txt,85,0.112,403.2,0.0330269,0.0488952,0.0637217,0.0809946,0.0986743,-0.141065,-0.10781,-0.0758634,-0.0442331,-0.0110253,0.00689485
NGC6093,profiles/NGC_6093_M_80.txt,86,0.113333,407.9988,0.0322373,0.0482966,0.0634079,0.0807918,0.0986497,-0.145602,-0.111104,-0.0776297,-0.0447062,-0.0105959,0.00682535
NGC6093,profiles/NGC_6093_M_80.txt,87,0.114667,412.8012,0.031486,0.0479203,0.0631027,0.0806771,0.0986319,-0.150019,-0.11413,-0.0793089,-0.045494,-0.0107509,0.00675711
NGC6093,profiles/NGC_6093_M_80.txt,88,0.116,417.6,0.0307424,0.0475002,0.0629373,0.0804951,0.0986165,-0.154429,-0.11713,-0.0811349,-0.0462684,-0.0101786,0.00669009
NGC6093,profiles/NGC_6093_M_80.txt,89,0.117333,422.3988000000001,0.0295742,0.0472399,0.0627993,0.0802763,0.0986033,-0.158468,-0.12007,-0.0827661,-0.0468846,-0.00980494,0.00662427
NGC6093,profiles/NGC_6093_M_80.txt,90,0.118667,427.2012,0.0288565,0.0470164,0.0625169,0.0801055,0.0985922,-0.161977,-0.122607,-0.0842695,-0.0473438,-0.00860387,0.00655962
NGC6093,profiles/NGC_6093_M_80.txt,91,0.12,432.0,0.0279011,0.0467855,0.0622176,0.0799319,0.0985828,-0.165495,-0.125393,-0.08554,-0.0478726,-0.0076433,0.00649611
NGC6093,profiles/NGC_6093_M_80.txt,92,0.121333,436.7988,0.026677,0.0463415,0.0619764,0.0797798,0.0985752,-0.169037,-0.127521,-0.0868974,-0.0483044,-0.00686486,0.00643373
NGC6093,profiles/NGC_6093_M_80.txt,93,0.122667,441.6012,0.0261542,0.0462031,0.0618096,0.0797571,0.0985691,-0.172169,-0.129538,-0.0881714,-0.0489362,-0.00619482,0.00637243
NGC6093,profiles/NGC_6093_M_80.txt,94,0.124,446.4,0.0253786,0.0461408,0.0617566,0.0797,0.0985602,-0.174822,-0.131395,-0.0892686,-0.0492553,-0.00575022,0.0063122
NGC6093,profiles/NGC_6093_M_80.txt,95,0.125333,451.1988,0.024696,0.0459029,0.0615681,0.079696,0.0985024,-0.176777,-0.13326,-0.0902821,-0.0497175,-0.0055933,0.00625301
NGC6093,profiles/NGC_6093_M_80.txt,96,0.126667,456.0012,0.024203,0.0458391,0.061438,0.0796931,0.0984464,-0.17889,-0.134524,-0.0911127,-0.0499847,-0.00539588,0.00619484
NGC6093,profiles/NGC_6093_M_80.txt,97,0.128,460.8,0.0238117,0.0456869,0.0613613,0.0796825,0.0983975,-0.180492,-0.135629,-0.0919753,-0.0502134,-0.00515437,0.00613766
NGC6093,profiles/NGC_6093_M_80.txt,98,0.129333,465.5988,0.0234594,0.0454616,0.0613295,0.0796317,0.0983965,-0.181762,-0.13657,-0.092585,-0.0503947,-0.0048686,0.00608146
NGC6093,profiles/NGC_6093_M_80.txt,99,0.130667,470.4012,0.0232627,0.0453872,0.0612709,0.0795801,0.098396,-0.182685,-0.137263,-0.0929908,-0.0505595,-0.00465728,0.0060262
NGC6093,profiles/NGC_6093_M_80.txt,100,0.132,475.2000000000001,0.023155,0.0453807,0.0612143,0.079547,0.0983958,-0.183268,-0.137657,-0.0932937,-0.0506354,-0.00452622,0.00597187
NGC6093,profiles/NGC_6093_M_80.txt,101,0.133333,479.9988,0.023122,0.0453806,0.0611879,0.0795405,0.0983958,-0.183496,-0.137821,-0.0933583,-0.0506423,-0.00448124,0.00591845
NGC6101,profiles/NGC_6101.txt,1,0.0,0.0,0.0574122,0.062745,0.0694689,0.0793777,0.0949009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
NGC6101,profiles/NGC_6101.txt,2,0.00166667,6.000012,0.0573928,0.0625276,0.0690683,0.078126,0.0918378,-0.00222614,-0.00146905,-0.000751353,-6.60652e-06,0.000668524,-0.00155534
NGC6101,profiles/NGC_6101.txt,3,0.00333333,11.999988,0.057359,0.0623229,0.0685672,0.0768027,0.0887686,-0.0044363,-0.00292754,-0.0015024,-2.3204e-05,0.00132307,-0.00308963
NGC6101,profiles/NGC_6101.txt,4,0.005,18.0,0.0572066,0.0621178,0.0680907,0.0755189,0.0861176,-0.00661097,-0.00437354,-0.00225206,-4.76018e-05,0.00194882,-0.00458276
NGC6101,profiles/NGC_6101.txt,5,0.00666667,24.000012,0.0570585,0.0617751,0.0676335,0.0741957,0.0835072,-0.00873516,-0.00578795,-0.00299354,-8.61232e-05,0.00253165,-0.00601642
NGC6101,profiles/NGC_6101.txt,6,0.00833333,29.999988,0.0568951,0.0615108,0.0671018,0.0730035,0.0812255,-0.0108003,-0.00717043,-0.00373963,-0.000137497,0.00305886,-0.00737476
NGC6101,profiles/NGC_6101.txt,7,0.01,36.0,0.0566718,0.061144,0.0665791,0.0717634,0.0787554,-0.0127997,-0.00848642,-0.00447479,-0.00022451,0.00351788,-0.00864492
NGC6101,profiles/NGC_6101.txt,8,0.0116667,42.00012,0.056467,0.0607114,0.0658943,0.0706747,0.0765355,-0.0147035,-0.00979315,-0.00521615,-0.000354577,0.00391047,-0.00981726
NGC6101,profiles/NGC_6101.txt,9,0.0133333,47.99988,0.0561568,0.0602247,0.0650789,0.0696343,0.0745108,-0.0164852,-0.0110881,-0.00595726,-0.000533468,0.0042337,-0.0108854
NGC6101,profiles/NGC_6101.txt,10,0.015,54.0,0.0557515,0.0596752,0.0643565,0.0685878,0.0729754,-0.018124,-0.0122991,-0.00666769,-0.000716565,0.00446108,-0.011846
