cluster_id,APOGEE_ID,GC_NAME,dPOS,dRV,dPM,dFeH,RV_Prob,VB_PROB,iFlag,RA,DEC,GLON,GLAT,J,H,K,SNR,VHELIO_AVG,VSCATTER,VERR,GAIAEDR3_SOURCE_ID,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_PHOT_G_MEAN_MAG,TEFF,TEFF_ERR,LOGG,LOGG_ERR,M_H,M_H_ERR,ALPHA_M,ALPHA_M_ERR,C_FE,C_FE_ERR,CI_FE,CI_FE_ERR,N_FE,N_FE_ERR,O_FE,O_FE_ERR,NA_FE,NA_FE_ERR,MG_FE,MG_FE_ERR,AL_FE,AL_FE_ERR,SI_FE,SI_FE_ERR,CA_FE,CA_FE_ERR,TI_FE,TI_FE_ERR,FE_H,FE_H_ERR,NI_FE,NI_FE_ERR,CE_FE,CE_FE_ERR,MEMBERFLAG,MEMBER,is_highprob_member,source_file
NGC5272,2M13424652+2832065,NGC5272,0.2846265433013556,-0.5914227962493896,0.2021802514791488,0.0810599401593208,0.9999998807907104,0.99999,0,205.693854,28.535164,42.97438776223792,78.56914878290476,14.13,13.652,13.534,65.74144,-146.10855,1.2869838,0.229462,1454881211874692992,0.088643745,0.0312535,-0.10255388,0.0385053,-2.760389,0.0225011,15.498,4910.9995,26.605076,2.0731525,0.066419974,-1.4505,0.019145634,0.225125,0.026507199,-0.41903007,0.13072321,-0.17197001,0.10933823,0.41032994,0.074085884,0.6398829,0.08518584,-0.090397954,0.4486985,0.278553,0.041269373,-0.257519,0.054923393,-0.023138404,0.046601135,0.013953924,0.07062756,,,-1.4129,0.01950493,-0.22870743,0.05867216,-0.90145993,0.19525965,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13424924+2823523,NGC5272,0.1953741188193187,0.1431020051240921,0.1009307950735092,1.3572851419448853,0.9999998807907104,0.99999,0,205.7052,28.397881,42.27991489761153,78.56802387851828,12.776,12.228,12.13,117.504364,-146.0838,0.102203734,0.09568357,1454874820963292544,0.018109445,0.0196405,-0.17604117,0.0228736,-2.7152963,0.0132934,14.3427,4712.142,15.116533,1.7495463,0.049892206,-1.3114,0.014115197,0.215435,0.017669111,-0.2915901,0.046108447,-0.01936543,0.067913465,0.18107986,0.045219064,0.31431293,0.043823317,,,0.16341293,0.028963238,-0.16691911,0.037274145,0.21144044,0.03144198,0.2482549,0.044132162,0.14181304,0.048922118,-1.2864,0.01474242,-0.090307474,0.036629967,-0.73606,0.107295975,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13424924+2823523,NGC5272,0.1953741188193187,0.1431020051240921,0.1009307950735092,1.3572851419448853,0.9999998807907104,0.99999,0,205.7052,28.397881,42.27991489761153,78.56802387851828,12.776,12.228,12.13,199.79263,-146.30457,0.18463044,0.08907925,1454874820963292544,0.018109445,0.0196405,-0.17604117,0.0228736,-2.7152963,0.0132934,14.3427,4705.632,10.495784,1.7453053,0.039056458,-1.3238,0.01017665,0.225605,0.012920706,-0.34146,0.03177861,-0.010339022,0.046185795,0.10599005,0.03296721,0.294173,0.029949924,0.016102076,0.17328581,0.13936305,0.021292506,-0.20551908,0.023795271,0.24235058,0.02183231,0.26602495,0.029599618,,,-1.3031,0.010483428,-0.16450751,0.023713417,-0.35416007,0.06852904,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13424924+2823523,NGC5272,0.1953741188193187,0.1431020051240921,0.1009307950735092,1.3572851419448853,0.9999998807907104,0.99999,0,205.7052,28.397881,42.27991489761153,78.56802387851828,12.776,12.228,12.13,150.01125,-146.14687,0.09526126,0.083775386,1454874820963292544,0.018109445,0.0196405,-0.17604117,0.0228736,-2.7152963,0.0132934,14.3427,4705.327,12.919715,1.7420723,0.04480267,-1.3027,0.012271088,0.191935,0.015365126,-0.2483201,0.038960777,-0.080175996,0.057358894,0.043555975,0.03921797,0.37195295,0.036959466,-0.22389793,0.21279222,0.18967295,0.025304921,-0.14931905,0.030898808,0.16331053,0.026872315,0.25070488,0.037036486,-0.65066683,0.041377015,-1.2794,0.0127697,-0.07760751,0.030338747,-0.38776004,0.08865427,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13424968+2818038,NGC5272,0.22282022376512,0.1153877452015876,0.0870495438575744,0.2020163238048553,0.9999998807907104,1.0,0,205.707038,28.301083,41.79173781186783,78.57165104229492,12.481,12.016,11.93,140.26646,-146.29997,0.18236476,0.09991441,1454826923488077440,0.07489102,0.0165111,-0.13397367,0.0200857,-2.6287832,0.0116522,13.9836,4934.616,16.537771,1.4810109,0.049210668,-1.4011,0.012887356,0.059262,0.01798495,-0.5987102,0.053171784,-0.77371013,0.06899219,0.9641699,0.050937716,0.2151829,0.05577993,-0.22459805,0.28294548,-0.008531094,0.028316563,0.51211095,0.032768957,0.13823044,0.030228635,0.14736485,0.043304905,,,-1.4077,0.012987312,-0.0847075,0.03476485,-1.0263602,0.12160798,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13424968+2818038,NGC5272,0.22282022376512,0.1153877452015876,0.0870495438575744,0.2020163238048553,0.9999998807907104,1.0,0,205.707038,28.301083,41.79173781186783,78.57165104229492,12.481,12.016,11.93,127.27578,-146.33315,0.2980848,0.080857486,1454826923488077440,0.07489102,0.0165111,-0.13397367,0.0200857,-2.6287832,0.0116522,13.9836,4952.5767,17.969467,1.5346165,0.051793173,-1.4085,0.013715359,0.049382,0.019258644,-0.6134,0.058254674,-0.6154599,0.07497776,0.81205004,0.05500083,0.13110209,0.061653003,0.53977203,0.30944142,0.008287072,0.030183028,0.531631,0.035638623,0.1330986,0.032561656,0.1472851,0.04710211,,,-1.4512,0.013818904,-0.031107426,0.0379698,-0.81685996,0.13473327,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13425083+2827576,NGC5272,0.2366226931771431,-0.0304745398461818,0.1643407791852951,0.33916175365448,0.9999998807907104,1.0,0,205.711825,28.466021,42.621110121921205,78.55803735099052,12.762,12.259,12.161,124.82225,-147.4377,0.23470075,0.10631979,1454877501022907264,0.06768933,0.018643,-0.14447744,0.0222004,-2.5857036,0.0128962,14.1877,4868.242,17.046179,1.5667813,0.05217344,-1.4267,0.014091478,0.226075,0.019305646,-0.61547995,0.055799298,-0.41917992,0.07439288,0.58597004,0.05293614,0.25934303,0.055969104,-0.99279785,0.30123612,0.15349305,0.03050914,-0.33901894,0.03636704,0.22412062,0.03273681,0.06964505,0.047516193,0.6918932,0.054067403,-1.3933,0.01428682,-0.1897074,0.03852989,-0.91305995,0.12432158,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13425083+2827576,NGC5272,0.2366226931771431,-0.0304745398461818,0.1643407791852951,0.33916175365448,0.9999998807907104,1.0,0,205.711825,28.466021,42.621110121921205,78.55803735099052,12.762,12.259,12.161,180.75812,-147.57372,0.34600902,0.114293024,1454877501022907264,0.06768933,0.018643,-0.14447744,0.0222004,-2.5857036,0.0128962,14.1877,4896.5703,13.318805,1.7680259,0.043332778,-1.4172,0.0109460335,0.208545,0.015246637,-0.26879,0.042838093,-0.25328994,0.055996656,0.39431006,0.04240475,0.41077304,0.043709643,0.33470201,0.22921537,0.12325108,0.02415716,-0.307819,0.025993772,0.20027065,0.02492957,0.032078028,0.03511767,,,-1.3845,0.0109753115,-0.06990743,0.027744789,-0.9077599,0.09257206,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13425083+2827576,NGC5272,0.2366226931771431,-0.0304745398461818,0.1643407791852951,0.33916175365448,0.9999998807907104,1.0,0,205.711825,28.466021,42.621110121921205,78.55803735099052,12.762,12.259,12.161,153.20511,-147.22835,0.10159568,0.10347083,1454877501022907264,0.06768933,0.018643,-0.14447744,0.0222004,-2.5857036,0.0128962,14.1877,4913.996,15.339194,1.750768,0.047138672,-1.3991,0.012236374,0.169355,0.01697785,-0.26317,0.04909855,-0.35138,0.06423178,0.26083004,0.047621064,0.48145306,0.050905034,0.688362,0.2619726,0.110205054,0.026839143,-0.3162191,0.03049169,0.09219062,0.028367413,0.032763004,0.04034024,,,-1.3548,0.012332822,-0.13340747,0.0322667,-0.62486005,0.110649064,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13425256+2818445,NGC5272,0.2291759380978263,-0.2479357570409774,0.3257223665714264,-1.4827908277511597,0.9999999403953552,1.0,0,205.719036,28.31238,41.84596727938728,78.56053188333266,12.888,12.394,12.244,169.1592,-149.1339,0.21311498,0.13038589,1454826957847818752,0.07511085,0.0193169,0.014660455,0.0238092,-2.6677284,0.0140393,14.393,4804.162,14.378185,1.731621,0.050574224,-1.6252,0.0132101625,0.238525,0.01887962,-0.45799017,0.052774195,-0.006224036,0.06860451,0.12715995,0.07640489,0.22814298,0.04822858,,,0.1611929,0.029373046,-0.299219,0.03081868,0.2589705,0.029802054,0.2783649,0.044792328,-0.057829857,0.048044667,-1.5846,0.013083756,-0.08870745,0.03538321,-0.46056008,0.09626086,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13425256+2818445,NGC5272,0.2291759380978263,-0.2479357570409774,0.3257223665714264,-1.4827908277511597,0.9999999403953552,1.0,0,205.719036,28.31238,41.84596727938728,78.56053188333266,12.888,12.394,12.244,167.94923,-148.93831,0.11404292,0.0995322,1454826957847818752,0.07511085,0.0193169,0.014660455,0.0238092,-2.6677284,0.0140393,14.393,4826.2783,13.9780655,1.7782724,0.04834091,-1.5707,0.012503582,0.204385,0.01774077,-0.34582996,0.04954333,-0.21098006,0.06454709,0.16169,0.061235115,0.370443,0.046541687,0.21750212,0.27196315,0.193663,0.02774419,-0.28171897,0.029239418,0.16346061,0.02824343,0.17116499,0.041700423,,,-1.5369,0.012423476,-0.18700743,0.032929547,-0.15445995,0.094306305,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13425291+2809446,NGC5272,0.3683856339442121,0.3053420484066009,0.1662047803401947,-1.4008839130401611,0.9999998211860656,1.0,0,205.72049,28.16239,41.08999029385305,78.56590318905369,13.772,13.238,13.18,41.70158,-144.81833,0.541175,0.25179815,1454728448480734208,0.07112033,0.0260521,-0.081385486,0.0285394,-2.7168386,0.0214218,15.1481,4851.258,35.97082,2.2044394,0.09218243,-1.6029,0.026233757,0.195185,0.032545354,-0.18088007,0.13627256,-0.7008102,0.39897144,-0.26321006,0.4013455,0.3706429,0.09501402,,,0.24482298,0.05025141,-0.34531903,0.063402295,0.09682059,0.055766363,0.36135495,0.08722153,0.45741308,0.09226308,-1.576,0.022474496,-0.22380745,0.07150696,,,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13425291+2809446,NGC5272,0.3683856339442121,0.3053420484066009,0.1662047803401947,-1.4008839130401611,0.9999998211860656,1.0,0,205.72049,28.16239,41.08999029385305,78.56590318905369,13.772,13.238,13.18,144.33151,-144.18947,0.5447081,0.23800421,1454728448480734208,0.07112033,0.0260521,-0.081385486,0.0285394,-2.7168386,0.0214218,15.1481,4965.8613,16.93239,2.3090858,0.05200185,-1.5864,0.013272234,0.191575,0.019817756,0.082509875,0.061082024,0.26231992,0.07439354,-0.17489004,0.06320247,0.26233292,0.061866764,,,0.11846793,0.030339476,-0.27951908,0.032053616,0.21737051,0.031403888,0.22858489,0.047184557,,,-1.5479,0.013024124,-0.30930746,0.037072312,-0.49526,0.12128071,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13425291+2809446,NGC5272,0.3683856339442121,0.3053420484066009,0.1662047803401947,-1.4008839130401611,0.9999998211860656,1.0,0,205.72049,28.16239,41.08999029385305,78.56590318905369,13.772,13.238,13.18,96.62535,-144.80028,0.25459933,0.17738128,1454728448480734208,0.07112033,0.0260521,-0.081385486,0.0285394,-2.7168386,0.0214218,15.1481,4937.0674,21.033619,2.2454007,0.060750276,-1.5617,0.016525133,0.256975,0.02403871,0.12883997,0.07551401,0.07146001,0.09458219,-0.44238997,0.38076645,0.464983,0.07587626,,,0.2737429,0.0368804,-0.23791909,0.043380577,0.2201606,0.039768673,0.29242492,0.060873378,,,-1.5184,0.016452068,-0.19690752,0.049094077,-0.8694601,0.15809134,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13425567+2822070,NGC5272,0.2266041233197288,0.2390895634889602,0.2811154723167419,-2.456150531768799,0.9999998807907104,0.99999,0,205.73199,28.368637,42.125987458338415,78.54615681605074,14.186,13.792,13.77,96.14612,-145.3351,0.68445784,0.3227231,1454874477365991168,0.09917731,0.0329641,-0.15255003,0.0356536,-2.8134305,0.0216619,15.3242,5100.2646,26.029448,2.0024483,0.06922637,-1.7644,0.01815193,0.44924498,0.029663824,0.25106,0.10729765,0.10117996,0.11789844,0.68509007,0.12550496,0.38895297,0.11188054,0.877622,0.5694281,0.292503,0.04338819,-0.27121902,0.046751425,0.5873506,0.04614976,-0.12761998,0.07551105,,,-1.6868,0.017391047,-0.21420741,0.059202526,-0.71296,0.20191985,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13425567+2822070,NGC5272,0.2266041233197288,0.2390895634889602,0.2811154723167419,-2.456150531768799,0.9999998807907104,0.99999,0,205.73199,28.368637,42.125987458338415,78.54615681605074,14.186,13.792,13.77,57.42314,-145.0933,0.2768923,0.29155773,1454874477365991168,0.09917731,0.0329641,-0.15255003,0.0356536,-2.8134305,0.0216619,15.3242,5676.8955,64.32627,2.3193462,0.07476359,-1.3893,0.028721943,0.171285,0.03357231,-0.26708996,0.14506361,-0.23097992,0.11301305,-0.17374992,16.05026,1.024283,0.22119221,,,0.2646731,0.03923882,-0.19021904,0.04435768,0.054339647,0.042368177,0.23812509,0.05826751,,,-1.4018,0.02447174,0.023992538,0.06061649,-0.89776003,0.72470593,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13425805+2825425,NGC5272,0.2489597917763058,-0.0095993429422378,0.0504373982548713,0.543930172920227,0.9999998807907104,1.0,0,205.741881,28.428474,42.42411025608665,78.53400088713641,14.463,14.052,13.987,83.42326,-147.27487,0.6703676,0.4002665,1454876401511274496,0.104354516,0.0363045,-0.17788151,0.041405,-2.67098,0.025457,15.8144,5137.126,33.04542,2.6801095,0.062219772,-1.4255,0.016693411,0.17869501,0.024355007,0.4583099,0.08557838,0.17268991,0.101009555,0.43614995,0.076144375,0.45725292,0.10068338,0.34500194,0.4401909,0.12825298,0.03723027,-0.32961905,0.04572155,0.16142046,0.041795377,0.0058139563,0.062299505,0.5555631,0.07678003,-1.3718,0.016211668,0.060492516,0.05023659,-0.95786,0.2129937,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13425805+2825425,NGC5272,0.2489597917763058,-0.0095993429422378,0.0504373982548713,0.543930172920227,0.9999998807907104,1.0,0,205.741881,28.428474,42.42411025608665,78.53400088713641,14.463,14.052,13.987,51.53149,-147.02916,0.37560236,0.30880815,1454876401511274496,0.104354516,0.0363045,-0.17788151,0.041405,-2.67098,0.025457,15.8144,5488.412,76.210236,2.7981107,0.11549459,-1.2153,0.030043801,-0.111865,0.02896446,-0.0058339834,0.11298624,-0.095102906,0.11874026,0.99368006,0.12519437,0.665973,0.17268142,,,-0.04851699,0.045817673,-0.108919024,0.050786074,-0.34343934,0.05261243,0.251325,0.071059614,,,-1.2098,0.016016724,-0.3162074,0.053639688,,,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13430125+2811344,NGC5272,0.3630547900076153,-0.1073670983314514,0.0763950794935226,1.7763431072235107,0.9999998807907104,1.0,0,205.755222,28.192907,41.23758764474705,78.53412067619524,14.08,13.528,13.483,111.98779,-148.03746,0.7946434,0.2611836,1454728620279428864,0.05877253,0.0307258,-0.1387442,0.0352657,-2.6327367,0.0235548,15.4883,5082.831,20.176764,2.4173217,0.050765194,-1.2673,0.013293363,0.220625,0.018708646,0.37856007,0.060250536,0.2362901,0.07567524,-0.13644993,0.057070922,0.4107231,0.071725674,-0.75359786,0.3093289,0.15884304,0.029365491,-0.06601894,0.03647221,0.28587067,0.032761566,0.21584499,0.045967713,0.44843322,0.058292072,-1.2424,0.013473831,-0.22140741,0.037260994,-1.1799599,0.16263206,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13430125+2811344,NGC5272,0.3630547900076153,-0.1073670983314514,0.0763950794935226,1.7763431072235107,0.9999998807907104,1.0,0,205.755222,28.192907,41.23758764474705,78.53412067619524,14.08,13.528,13.483,66.25864,-142.70863,0.5837518,0.21649773,1454728620279428864,0.05877253,0.0307258,-0.1387442,0.0352657,-2.6327367,0.0235548,15.4883,4926.9775,28.566414,2.271181,0.06456237,-1.3822,0.017599948,0.15703501,0.024062868,-0.17615998,0.0747262,-0.002205968,0.09890211,0.07744002,0.10505598,0.31121302,0.078656875,,,0.16691303,0.037779752,-0.094419,0.050294332,0.23401058,0.042686585,0.32798505,0.0630981,,,-1.3537,0.018010473,-0.38390744,0.052374694,-0.95415986,0.18368885,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13430354+2823003,NGC5272,0.2668326057288731,0.0278003383427858,0.1157140806317329,0.6448850035667419,0.9999998807907104,1.0,0,205.76479,28.383436,42.19218530207891,78.51651554869873,10.496,9.75,9.596,254.23166,-146.98315,0.0,0.031282816,1454829053791870976,0.09621843,0.0140169,-0.12180194,0.0160035,-2.6185877,0.0102283,12.4169,4370.656,8.408232,0.99605125,0.03846785,-1.3362,0.010699879,-0.0121410005,0.012290817,-0.62738,0.026025029,-0.55481005,0.042496234,0.8099,0.027628561,0.032855988,0.021373013,0.537342,0.14632966,-0.09638703,0.021062396,0.48209095,0.02448828,0.06578958,0.02130785,0.20314503,0.028706433,-0.12378681,0.029315881,-1.3612,0.011323333,-0.037807465,0.023425356,-0.047360063,0.04992969,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13430354+2823003,NGC5272,0.2668326057288731,0.0278003383427858,0.1157140806317329,0.6448850035667419,0.9999998807907104,1.0,0,205.76479,28.383436,42.19218530207891,78.51651554869873,10.496,9.75,9.596,474.68448,-147.32318,0.8057537,0.03163815,1454829053791870976,0.09621843,0.0140169,-0.12180194,0.0160035,-2.6185877,0.0102283,12.4169,4394.1,8.506406,1.0019119,0.03824407,-1.3202,0.010597064,0.064831,0.012202062,-0.6399299,0.026044711,-0.61316,0.04234433,0.91842,0.027675804,0.110118985,0.021646494,0.22430205,0.14593214,-0.006043911,0.02089861,0.49830103,0.024365723,0.10993564,0.021201584,0.16563499,0.028463693,-0.09483683,0.029355444,-1.3391,0.011213832,-0.029407501,0.023221256,-0.03866005,0.050953217,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13430354+2823003,NGC5272,0.2668326057288731,0.0278003383427858,0.1157140806317329,0.6448850035667419,0.9999998807907104,1.0,0,205.76479,28.383436,42.19218530207891,78.51651554869873,10.496,9.75,9.596,392.8846,-147.42413,0.43182468,0.032155804,1454829053791870976,0.09621843,0.0140169,-0.12180194,0.0160035,-2.6185877,0.0102283,12.4169,4396.0977,8.550177,0.94704473,0.03851424,-1.3354,0.010660127,0.042875,0.012338357,-0.66942,0.026403854,-0.67411995,0.042763915,0.89263004,0.027986746,0.07872236,0.021872288,0.27610207,0.14822459,-0.047766924,0.021079458,0.487301,0.024436029,0.05627966,0.021345612,0.18373501,0.028773515,0.06807828,0.029590812,-1.3566,0.01125821,-0.053607464,0.023448937,-0.10835993,0.051135875,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13430874+2812335,NGC5272,0.3762501578719656,0.1381722390651703,0.134546548128128,0.6325039267539978,0.9999998807907104,1.0,0,205.786423,28.209326,41.31440169905109,78.5059788900359,12.912,12.327,12.259,86.288376,-146.12225,0.206197,0.11745569,1454822422362347776,0.07266747,0.0202893,-0.10399189,0.024168,-2.7188067,0.0159742,14.4396,4782.487,20.040897,1.8041449,0.05989836,-1.383,0.017450964,0.222495,0.022705434,-0.33946013,0.06445872,-0.061254025,0.09110917,0.32606995,0.05985779,0.37537295,0.062466472,0.546972,0.35268968,0.22304296,0.036360715,-0.16621912,0.04885921,0.16126049,0.040546577,0.10165489,0.059482317,0.18107307,0.06559752,-1.3625,0.018085457,-0.013207555,0.04979792,-0.06586003,0.1508114,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13430874+2812335,NGC5272,0.3762501578719656,0.1381722390651703,0.134546548128128,0.6325039267539978,0.9999998807907104,1.0,0,205.786423,28.209326,41.31440169905109,78.5059788900359,12.912,12.327,12.259,168.29272,-146.0917,0.29817066,0.111741826,1454822422362347776,0.07266747,0.0202893,-0.10399189,0.024168,-2.7188067,0.0159742,14.4396,4752.5537,12.1250305,1.7173891,0.043314993,-1.4125,0.011347548,0.20814501,0.014992605,-0.31325996,0.03886753,-0.004014015,0.0543547,0.15358007,0.03897526,0.349033,0.036660388,,,0.18492305,0.024212828,-0.17541897,0.026877621,0.21878064,0.024914663,0.19553506,0.034963008,-0.102244854,0.038933564,-1.3933,0.011550796,-0.0719074,0.027975284,-0.36975992,0.08087858,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13430874+2812335,NGC5272,0.3762501578719656,0.1381722390651703,0.134546548128128,0.6325039267539978,0.9999998807907104,1.0,0,205.786423,28.209326,41.31440169905109,78.5059788900359,12.912,12.327,12.259,161.11688,-146.16678,0.21748844,0.08757248,1454822422362347776,0.07266747,0.0202893,-0.10399189,0.024168,-2.7188067,0.0159742,14.4396,4763.797,13.1043,1.8082757,0.045337673,-1.4029,0.012048367,0.194825,0.01589631,-0.28832996,0.041889276,-0.079247,0.058567476,-0.12712002,0.041546814,0.31679308,0.03987111,-0.9084979,0.22891149,0.19003308,0.025635479,-0.14951909,0.02929147,0.20838058,0.026716037,0.12354505,0.037688147,-0.31913686,0.042056948,-1.3893,0.012296075,-0.074507475,0.03035737,-0.13295996,0.08923028,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13431133+2823214,NGC5272,0.3071077315779232,0.5407284498214722,0.0968057736754417,0.1296327859163284,0.9999995827674866,1.0,0,205.797211,28.389294,42.21345782189172,78.48770788626163,14.242,13.716,13.824,94.717926,-142.98232,0.59688497,0.34641227,1454829122511349120,0.10403493,0.0324311,-0.16086422,0.0375428,-2.7182837,0.0245553,15.6173,5045.795,22.769936,2.3641777,0.058384996,-1.4373,0.015634092,0.297975,0.02276494,0.49845004,0.07493646,0.26521003,0.09200716,-0.048951983,0.067960955,0.63790303,0.083179325,-0.46669793,0.3927635,0.279783,0.035021566,-0.13111901,0.042599324,0.3673607,0.038696025,0.29761505,0.05745432,,,-1.4153,0.015638566,-0.12050748,0.046454716,,,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13431133+2823214,NGC5272,0.3071077315779232,0.5407284498214722,0.0968057736754417,0.1296327859163284,0.9999995827674866,1.0,0,205.797211,28.389294,42.21345782189172,78.48770788626163,14.242,13.716,13.824,60.533974,-143.03036,0.28035927,0.27340496,1454829122511349120,0.10403493,0.0324311,-0.16086422,0.0375428,-2.7182837,0.0245553,15.6173,5218.938,51.048996,2.6272526,0.087976135,-1.3193,0.023641488,0.210325,0.025901351,0.18298995,0.09389792,-0.16006005,0.13176085,-0.5231501,1.9611881,0.5504329,0.119096056,0.840062,0.46513972,0.31989294,0.041664727,-0.351619,0.05031363,0.034371495,0.047481313,0.51067495,0.06739062,,,-1.2859,0.016939325,-0.19950747,0.053340897,,,128,M3,1,GC_members_VAC-v1_1.fits
NGC5272,2M13431597+2809063,NGC5272,0.457471161497594,-0.2974642217159271,0.0520523153245449,1.022990584373474,0.9999999403953552,0.99999,0,205.816562,28.151775,41.02096948885871,78.4816499692827,14.051,13.509,13.5,122.37068,-149.52022,0.47888467,0.24789907,1454821288490981120,0.029747197,0.0299875,-0.14878236,0.033182,-2.6959436,0.0219377,15.4097,4971.898,18.193048,2.3341486,0.051203694,-1.3696,0.013546279,0.212915,0.018926848,0.02962184,0.057610106,0.29903996,0.07421636,0.04639983,0.055313665,0.4917829,0.062351283,0.86990196,0.30404827,0.11294985,0.0297426,-0.31721914,0.03561224,0.25568044,0.032320887,0.06223488,0.046310645,0.48653305,0.055313934,-1.3215,0.013689511,0.0639925,0.037414785,-0.54736006,0.13821793,128,M3,1,GC_members_VAC-v1_1.fits
